SHOT_ID_NUMBER,MATCH_ID,KNOCKOUT_MATCH,GAME_SEASON,OPPONENT,HOME_AWAY,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL
18273,29900379,0,1999-00,MANU vs. SAS,HOME,24,3,Center(C),Goal Line,-31,33,6.383333333,0
18274,29900379,0,1999-00,MANU vs. SAS,HOME,20,3,Center(C),Goal Area,0,0,4.766666667,0
18275,29900379,0,1999-00,MANU vs. SAS,HOME,25,4,Center(C),Goal Line,-46,21,10.333333333,0
18276,29900379,0,1999-00,MANU vs. SAS,HOME,26,4,Center(C),Goal Line,-3,66,106.973333333,0
18277,29900379,0,1999-00,MANU vs. SAS,HOME,20,4,Center(C),Goal Area,0,0,7.05,1
18278,29900379,0,1999-00,MANU vs. SAS,HOME,29,4,Left Side(L),Mid Range,-89,16,5.866666667,0
18279,29900379,0,1999-00,MANU vs. SAS,HOME,20,4,Center(C),Goal Area,0,0,5.183333333,1
18280,29900379,0,1999-00,MANU vs. SAS,HOME,32,3,Right Side(R),Mid Range,89,93,1.183333333,1
18281,40700314,1,2007-08,MANU @ SAS,AWAY,41,1,Left Side Center(LC),Mid Range,-158,143,9.166666667,1
18282,40700314,1,2007-08,MANU @ SAS,AWAY,20,1,Center(C),Goal Area,0,-9,8.716666667,1
18283,40700314,1,2007-08,MANU @ SAS,AWAY,34,1,Left Side(L),Mid Range,-146,0,5.916666667,1
18284,40700314,1,2007-08,MANU @ SAS,AWAY,35,1,Left Side(L),Mid Range,0,84,5.1,1
18285,40700314,1,2007-08,MANU @ SAS,AWAY,44,1,Center(C),Penalty Spot,-57,238,2.283333333,0
18286,40700314,1,2007-08,MANU @ SAS,AWAY,20,1,Center(C),Goal Area,-8,-5,80.64,0
18287,40700314,1,2007-08,MANU @ SAS,AWAY,36,2,Right Side(R),Mid Range,138,99,7.816666667,0
18288,40700314,1,2007-08,MANU @ SAS,AWAY,36,2,Center(C),Mid Range,-26,161,4.65,0
18289,40700314,1,2007-08,MANU @ SAS,AWAY,34,2,Left Side(L),Mid Range,-89,117,4.05,0
18290,40700314,1,2007-08,MANU @ SAS,AWAY,39,2,Right Side Center(RC),Mid Range,136,138,1.483333333,1
18291,40700314,1,2007-08,MANU @ SAS,AWAY,25,3,Center(C),Mid Range,-15,49,11.633333333,0
18292,40700314,1,2007-08,MANU @ SAS,AWAY,22,3,Center(C),Goal Area,-20,18,10.55,1
18293,40700314,1,2007-08,MANU @ SAS,AWAY,21,3,Center(C),Goal Area,0,12,10.1,1
18294,40700314,1,2007-08,MANU @ SAS,AWAY,38,3,Left Side(L),Mid Range,-172,74,5.366666667,0
18295,40700314,1,2007-08,MANU @ SAS,AWAY,21,3,Center(C),Goal Area,0,12,3.466666667,1
18296,40700314,1,2007-08,MANU @ SAS,AWAY,30,3,Left Side(L),Mid Range,0,22,2.933333333,0
18297,40700314,1,2007-08,MANU @ SAS,AWAY,39,3,Left Side(L),Mid Range,-166,102,1.633333333,0
18298,40700314,1,2007-08,MANU @ SAS,AWAY,22,3,Center(C),Goal Area,3,20,1.2,1
18299,40700314,1,2007-08,MANU @ SAS,AWAY,41,4,Left Side Center(LC),Mid Range,-161,140,9.783333333,1
18300,40700314,1,2007-08,MANU @ SAS,AWAY,41,4,Left Side(L),Mid Range,-202,64,8.516666667,1
18301,40700314,1,2007-08,MANU @ SAS,AWAY,36,4,Left Side Center(LC),Mid Range,-94,141,7.9,0
18302,40700314,1,2007-08,MANU @ SAS,AWAY,29,4,Left Side(L),Goal Line,-49,84,6.044006456,0
18303,40700314,1,2007-08,MANU @ SAS,AWAY,21,4,Center(C),Goal Area,-6,10,3.483333333,1
18304,40700314,1,2007-08,MANU @ SAS,AWAY,28,4,Center(C),Mid Range,-87,17,0.9333333333,0
18305,40700314,1,2007-08,MANU @ SAS,AWAY,20,4,Center(C),Goal Area,3,2,0.55,0
18306,40700314,1,2007-08,MANU @ SAS,AWAY,36,4,Left Side(L),Mid Range,-133,91,0.05,0
18307,21400315,0,2014-15,MANU vs. SAC,HOME,47,3,Left Side Center(LC),Penalty Spot,-180,206,9.883333333,0
18308,21400315,0,2014-15,MANU vs. SAC,HOME,44,1,Left Side Center(LC),Penalty Spot,-169,175,9.1,0
18309,21400315,0,2014-15,MANU vs. SAC,HOME,28,1,Center(C),Goal Line,-7,86,5.4,0
18310,21400315,0,2014-15,MANU vs. SAC,HOME,29,1,Right Side(R),Goal Line,78,60,5.316666667,0
18311,21400315,0,2014-15,MANU vs. SAC,HOME,21,1,Center(C),Goal Area,-11,14,5.266666667,0
18312,21400315,0,2014-15,MANU vs. SAC,HOME,34,1,Right Side(R),Mid Range,114,91,4.983333333,0
18313,21400315,0,2014-15,MANU vs. SAC,HOME,23,1,Center(C),Goal Area,-35,0,2.85,1
18314,21400315,0,2014-15,MANU vs. SAC,HOME,43,1,Right Side(R),Right Corner,230,6,2.516666667,0
18315,21400315,0,2014-15,MANU vs. SAC,HOME,35,2,Left Side(L),Mid Range,-109,112,4.566666667,0
18316,21400315,0,2014-15,MANU vs. SAC,HOME,34,2,Left Side(L),Mid Range,-100,110,2.983333333,0
18317,21400315,0,2014-15,MANU vs. SAC,HOME,20,2,Center(C),Mid Range,0,1,0.4833333333,1
18318,21400315,0,2014-15,MANU vs. SAC,HOME,41,1,Left Side Center(LC),Mid Range,-169,135,9.633333333,1
18319,21400315,0,2014-15,MANU vs. SAC,HOME,25,3,Center(C),Goal Line,24,50,10.3,0
18320,21400315,0,2014-15,MANU vs. SAC,HOME,41,3,Left Side Center(LC),Mid Range,-123,179,7.683333333,1
18321,21400315,0,2014-15,MANU vs. SAC,HOME,35,3,Right Side(R),Mid Range,127,85,7.133333333,1
18322,21400315,0,2014-15,MANU vs. SAC,HOME,40,3,Center(C),Mid Range,1,205,5.933333333,1
18323,21400315,0,2014-15,MANU vs. SAC,HOME,44,3,Center(C),Penalty Spot,-152,198,5.516666667,1
18324,21400315,0,2014-15,MANU vs. SAC,HOME,41,3,Right Side Center(RC),Mid Range,70,208,5,0
18325,21400315,0,2014-15,MANU vs. SAC,HOME,39,4,Center(C),Mid Range,190,11,6.516666667,0
18326,21400315,0,2014-15,MANU vs. SAC,HOME,43,4,Right Side(R),Right Corner,231,52,3.5,0
18327,21400315,0,2014-15,MANU vs. SAC,HOME,20,4,Center(C),Goal Area,0,1,3.2,1
18328,21400315,0,2014-15,MANU vs. SAC,HOME,44,4,Right Side Center(RC),Penalty Spot,81,236,2.266666667,1
18329,21400315,0,2014-15,MANU vs. SAC,HOME,24,4,Center(C),Goal Line,0,48,0.85,0
18330,20400845,0,2004-05,MANU @ BOS,AWAY,40,1,Right Side Center(RC),Mid Range,158,135,11.066666667,1
18331,20400845,0,2004-05,MANU @ BOS,AWAY,22,1,Center(C),Goal Area,28,5,7.133333333,1
18332,20400845,0,2004-05,MANU @ BOS,AWAY,34,1,Center(C),Mid Range,13,145,60.056666667,1
18333,20400845,0,2004-05,MANU @ BOS,AWAY,46,1,Center(C),Penalty Spot,202,169,3.816666667,0
18334,20400845,0,2004-05,MANU @ BOS,AWAY,26,1,Center(C),Goal Line,67,12,3.05,1
18335,20400845,0,2004-05,MANU @ BOS,AWAY,32,1,Right Side(R),Mid Range,82,100,1.233333333,0
18336,20400845,0,2004-05,MANU @ BOS,AWAY,47,1,Center(C),Penalty Spot,75,260,0.2,1
18337,20400845,0,2004-05,MANU @ BOS,AWAY,20,2,Center(C),Goal Area,0,0,11.433333333,0
18338,20400845,0,2004-05,MANU @ BOS,AWAY,30,2,Right Side(R),Mid Range,100,33,10.3,1
18339,20400845,0,2004-05,MANU @ BOS,AWAY,36,2,Left Side(L),Mid Range,-156,36,8.85,0
18340,20400845,0,2004-05,MANU @ BOS,AWAY,26,2,Center(C),Goal Line,64,13,1.633333333,0
18341,20400845,0,2004-05,MANU @ BOS,AWAY,46,2,Left Side Center(LC),Penalty Spot,-143,219,0,0
18342,20400845,0,2004-05,MANU @ BOS,AWAY,25,3,Center(C),Mid Range,-25,46,10.6,0
18343,20400845,0,2004-05,MANU @ BOS,AWAY,22,3,Center(C),Goal Area,23,-5,6.1,1
18344,20400845,0,2004-05,MANU @ BOS,AWAY,21,3,Center(C),Goal Area,10,2,4.916666667,1
18345,20400845,0,2004-05,MANU @ BOS,AWAY,20,3,Center(C),Goal Area,0,0,3.4,0
18346,20400845,0,2004-05,MANU @ BOS,AWAY,44,3,Left Side(L),Left Corner,-241,18,3.3,0
18347,20400845,0,2004-05,MANU @ BOS,AWAY,35,4,Center(C),Mid Range,146,41,8.883333333,0
18348,20400845,0,2004-05,MANU @ BOS,AWAY,25,4,Center(C),Goal Line,-59,0,8.066666667,0
18349,20400845,0,2004-05,MANU @ BOS,AWAY,45,4,Left Side Center(LC),Penalty Spot,-169,186,1.783333333,0
18350,20400845,0,2004-05,MANU @ BOS,AWAY,35,4,Left Side(L),Mid Range,-148,30,1.483333333,0
18351,20400845,0,2004-05,MANU @ BOS,AWAY,41.4,4,Right Side Center(RC),Penalty Spot,177,194,0,0
18352,20200983,0,2002-03,MANU @ SAC,AWAY,35,1,Right Side(R),Mid Range,158,-6,11.016666667,0
18353,20200983,0,2002-03,MANU @ SAC,AWAY,38,1,Right Side(R),Mid Range,181,12,8.216666667,0
18354,20200983,0,2002-03,MANU @ SAC,AWAY,20,1,Center(C),Goal Area,0,0,8.133333333,0
18355,20200983,0,2002-03,MANU @ SAC,AWAY,27,1,Center(C),Goal Line,-75,17,8.1,0
18356,20200983,0,2002-03,MANU @ SAC,AWAY,26,1,Center(C),Mid Range,61,31,3.916666667,0
18357,20200983,0,2002-03,MANU @ SAC,AWAY,40,1,Center(C),Mid Range,3,204,2.766666667,0
18358,20200983,0,2002-03,MANU @ SAC,AWAY,46,1,Left Side Center(LC),Penalty Spot,-158,209,1.433333333,0
18359,20200983,0,2002-03,MANU @ SAC,AWAY,42,2,Right Side Center(RC),Mid Range,181,135,4.85,1
18360,20200983,0,2002-03,MANU @ SAC,AWAY,27,2,Center(C),Goal Line,74,10,1.533333333,1
18361,20200983,0,2002-03,MANU @ SAC,AWAY,42,2,Left Side Center(LC),Mid Range,-145,169,0.5666666667,0
18362,20200983,0,2002-03,MANU @ SAC,AWAY,43,3,Right Side(R),Right Corner,235,10,10.85,0
18363,20200983,0,2002-03,MANU @ SAC,AWAY,20,3,Center(C),Goal Area,0,0,8.666666667,1
18364,20200983,0,2002-03,MANU @ SAC,AWAY,42,3,Right Side Center(RC),Mid Range,126,186,8.216666667,0
18365,20200983,0,2002-03,MANU @ SAC,AWAY,33,3,Right Side(R),Mid Range,133,20,7.133333333,0
18366,20200983,0,2002-03,MANU @ SAC,AWAY,25,3,Center(C),Goal Line,33,49,7.05,0
18367,20200983,0,2002-03,MANU @ SAC,AWAY,40,3,Right Side(R),Mid Range,192,69,4.633333333,1
18368,20200983,0,2002-03,MANU @ SAC,AWAY,43,3,Right Side(R),Mid Range,195,125,2.816666667,0
18369,20200983,0,2002-03,MANU @ SAC,AWAY,20,3,Center(C),Goal Area,0,0,0.95,1
18370,20200983,0,2002-03,MANU @ SAC,AWAY,36,3,Right Side(R),Mid Range,166,35,0.3666666667,1
18371,20200983,0,2002-03,MANU @ SAC,AWAY,38,4,Left Side(L),Mid Range,-168,69,11.25,0
18372,20200983,0,2002-03,MANU @ SAC,AWAY,45.728,4,Right Side(R),Goal Line,72,63,10.233333333,0
18373,20200983,0,2002-03,MANU @ SAC,AWAY,39,3,Left Side(L),Mid Range,-197,-13,9.583333333,1
18374,20200983,0,2002-03,MANU @ SAC,AWAY,44,4,Left Side Center(LC),Penalty Spot,-141,0,8.466666667,1
18375,20200983,0,2002-03,MANU @ SAC,AWAY,38,4,Right Side(R),Mid Range,187,12,4.783333333,0
18376,20200983,0,2002-03,MANU @ SAC,AWAY,20,4,Center(C),Goal Area,0,0,2.133333333,1
18377,20200983,0,2002-03,MANU @ SAC,AWAY,47,4,Right Side Center(RC),Penalty Spot,100,253,0.6666666667,0
18378,20900281,0,2009-10,MANU vs. MIA,HOME,27,1,Center(C),Goal Line,67,26,6.183333333,1
18379,20900281,0,2009-10,MANU vs. MIA,HOME,20,1,Center(C),Goal Area,0,0,5.6,1
18380,20900281,0,2009-10,MANU vs. MIA,HOME,26,2,Center(C),Goal Line,12,67,11.716666667,0
18381,20900281,0,2009-10,MANU vs. MIA,HOME,37,2,Left Side Center(LC),Mid Range,-108,138,9.333333333,1
18382,20900281,0,2009-10,MANU vs. MIA,HOME,43,2,Right Side(R),Right Corner,237,-10,8.1,0
18383,20900281,0,2009-10,MANU vs. MIA,HOME,28,2,Left Side(L),Goal Line,-78,34,0,1
18384,20900281,0,2009-10,MANU vs. MIA,HOME,37,3,Right Side(R),Mid Range,171,-3,11.65,0
18385,20900281,0,2009-10,MANU vs. MIA,HOME,20,3,Center(C),Goal Area,0,0,8.783333333,1
18386,20900281,0,2009-10,MANU vs. MIA,HOME,20,3,Center(C),Goal Area,0,0,8.166666667,0
18387,20900281,0,2009-10,MANU vs. MIA,HOME,20,3,Center(C),Goal Area,0,0,6.766666667,0
18388,20900281,0,2009-10,MANU vs. MIA,HOME,37,3,Right Side Center(RC),Mid Range,81,156,6.033333333,1
18389,20900281,0,2009-10,MANU vs. MIA,HOME,20,3,Center(C),Goal Area,0,0,3.683333333,0
18390,20900281,0,2009-10,MANU vs. MIA,HOME,30,4,Left Side(L),Mid Range,-109,7,11.3,1
18391,20900281,0,2009-10,MANU vs. MIA,HOME,35,4,Left Side(L),Mid Range,-97,0,9.95,0
18392,20900281,0,2009-10,MANU vs. MIA,HOME,38,4,Right Side Center(RC),Mid Range,67,170,7.6,1
18393,20900281,0,2009-10,MANU vs. MIA,HOME,26,4,Center(C),Goal Line,-62,9,6.416666667,1
18394,20900281,0,2009-10,MANU vs. MIA,HOME,31,4,Right Side(R),Goal Line,65,93,3.583333333,0
18395,20900281,0,2009-10,MANU vs. MIA,HOME,42,3,Right Side Center(RC),Mid Range,89,209,2.3,0
18396,20900281,0,2009-10,MANU vs. MIA,HOME,20,4,Center(C),Mid Range,0,0,2.116666667,1
18397,20900281,0,2009-10,MANU vs. MIA,HOME,38,4,Left Side(L),Mid Range,-188,0,0.4166666667,0
18398,20900281,0,2009-10,MANU vs. MIA,HOME,20,4,Center(C),Goal Area,0,0,6.044006456,0
18399,20900281,0,2009-10,MANU vs. MIA,HOME,47,4,Center(C),Penalty Spot,6,274,0,1
18400,41100235,1,2011-12,MANU @ OKC,AWAY,21,3,Center(C),Goal Area,-10,7,7.966666667,1
18401,41100235,1,2011-12,MANU @ OKC,AWAY,26,1,Center(C),Goal Line,-56,31,62.056666667,0
18402,41100235,1,2011-12,MANU @ OKC,AWAY,32,1,Right Side(R),Mid Range,83,88,8.283333333,1
18403,41100235,1,2011-12,MANU @ OKC,AWAY,20,1,Center(C),Goal Area,-8,-5,6.1,1
18404,41100235,1,2011-12,MANU @ OKC,AWAY,39,1,Center(C),Mid Range,-16,198,3.783333333,0
18405,41100235,1,2011-12,MANU @ OKC,AWAY,35,1,Left Side(L),Mid Range,-142,53,2.65,1
18406,41100235,1,2011-12,MANU @ OKC,AWAY,26,1,Center(C),Goal Line,61,14,0.6666666667,0
18407,41100235,1,2011-12,MANU @ OKC,AWAY,26,2,Center(C),Goal Line,-59,25,6.966666667,0
18408,41100235,1,2011-12,MANU @ OKC,AWAY,45,2,Left Side Center(LC),Penalty Spot,-122,219,6.516666667,0
18409,41100235,1,2011-12,MANU @ OKC,AWAY,20,2,Center(C),Goal Area,4,0,3.6,1
18410,41100235,1,2011-12,MANU @ OKC,AWAY,40,2,Right Side(R),Mid Range,204,14,3.016666667,0
18411,41100235,1,2011-12,MANU @ OKC,AWAY,20,2,Center(C),Goal Area,6,0,2.533333333,1
18412,41100235,1,2011-12,MANU @ OKC,AWAY,29,2,Right Side(R),Mid Range,89,44,0.8333333333,0
18413,41100235,1,2011-12,MANU @ OKC,AWAY,21,3,Center(C),Goal Area,-16,-3,10.3,1
18414,41100235,1,2011-12,MANU @ OKC,AWAY,27,1,Center(C),Goal Line,70,28,10.25,1
18415,41100235,1,2011-12,MANU @ OKC,AWAY,40,3,Right Side Center(RC),Mid Range,99,181,9.883333333,1
18416,41100235,1,2011-12,MANU @ OKC,AWAY,34,3,Right Side(R),Mid Range,94,112,6.6,1
18417,41100235,1,2011-12,MANU @ OKC,AWAY,20,3,Center(C),Goal Area,7,0,5.833333333,1
18418,41100235,1,2011-12,MANU @ OKC,AWAY,28,3,Left Side(L),Goal Line,-76,41,2.866666667,0
18419,41100235,1,2011-12,MANU @ OKC,AWAY,44,3,Right Side Center(RC),Penalty Spot,155,189,1.316666667,1
18420,41100235,1,2011-12,MANU @ OKC,AWAY,23,3,Center(C),Goal Area,-21,22,0.01666666667,0
18421,41100235,1,2011-12,MANU @ OKC,AWAY,43,4,Center(C),Penalty Spot,26,238,9.6,0
18422,41100235,1,2011-12,MANU @ OKC,AWAY,35,4,Center(C),Mid Range,-54,146,7.983333333,1
18423,41100235,1,2011-12,MANU @ OKC,AWAY,44,4,Right Side Center(RC),Penalty Spot,151,187,7.666666667,0
18424,41100235,1,2011-12,MANU @ OKC,AWAY,35,4,Right Side(R),Mid Range,149,45,7.2,0
18425,41100235,1,2011-12,MANU @ OKC,AWAY,20,3,Center(C),Goal Area,-7,6,6.044006456,1
18426,41100235,1,2011-12,MANU @ OKC,AWAY,29,4,Right Side(R),Goal Line,75,0,5.32976,1
18427,41100235,1,2011-12,MANU @ OKC,AWAY,36,4,Left Side(L),Mid Range,-164,25,3.733333333,0
18428,41100235,1,2011-12,MANU @ OKC,AWAY,45,4,Right Side Center(RC),Penalty Spot,127,222,1.4,0
18429,20200516,0,2002-03,MANU vs. CLE,HOME,34,1,Right Side(R),Mid Range,144,33,11.016666667,0
18430,20200516,0,2002-03,MANU vs. CLE,HOME,45,1,Right Side Center(RC),Penalty Spot,0,156,5.233333333,0
18431,20200516,0,2002-03,MANU vs. CLE,HOME,20,3,Center(C),Goal Area,0,0,3.266666667,1
18432,20200516,0,2002-03,MANU vs. CLE,HOME,20,2,Center(C),Goal Area,0,0,4.066666667,1
18433,20200516,0,2002-03,MANU vs. CLE,HOME,20,2,Center(C),Goal Area,0,0,1.033333333,1
18434,20200516,0,2002-03,MANU vs. CLE,HOME,20,3,Center(C),Goal Area,0,0,11.033333333,1
18435,20200516,0,2002-03,MANU vs. CLE,HOME,20,3,Center(C),Goal Area,0,0,2.133333333,1
18436,20200516,0,2002-03,MANU vs. CLE,HOME,41,3,Left Side(L),Mid Range,-184,104,0.4333333333,0
18437,20100970,0,2001-02,MANU @ SAS,AWAY,21,1,Center(C),Goal Area,11,4,10.683333333,1
18438,20100970,0,2001-02,MANU @ SAS,AWAY,31,1,Right Side(R),Mid Range,113,4,4.216666667,1
18439,20100970,0,2001-02,MANU @ SAS,AWAY,20,1,Center(C),Goal Area,-1,9,3.083333333,1
18440,20100970,0,2001-02,MANU @ SAS,AWAY,33,1,Left Side(L),Mid Range,-109,76,2.533333333,0
18441,20100970,0,2001-02,MANU @ SAS,AWAY,32,1,Right Side(R),Mid Range,98,76,1.4,1
18442,20100970,0,2001-02,MANU @ SAS,AWAY,33,3,Left Side(L),Mid Range,-124,63,10.533333333,0
18443,20100970,0,2001-02,MANU @ SAS,AWAY,21,2,Center(C),Goal Area,11,4,10.066666667,1
18444,20100970,0,2001-02,MANU @ SAS,AWAY,25,2,Center(C),Goal Line,24,47,8.933333333,0
18445,20100970,0,2001-02,MANU @ SAS,AWAY,29,3,Right Side(R),Goal Line,70,70,10.816666667,0
18446,20100970,0,2001-02,MANU @ SAS,AWAY,26,3,Center(C),Goal Line,-1,63,8.7,1
18447,20100970,0,2001-02,MANU @ SAS,AWAY,102.4,3,Left Side(L),Mid Range,-124,30,5.2,0
18448,20100970,0,2001-02,MANU @ SAS,AWAY,26,3,Center(C),Goal Line,62,9,4.083333333,1
18449,20100970,0,2001-02,MANU @ SAS,AWAY,33,3,Center(C),Goal Line,-46,125,2.566666667,0
18450,20101188,0,2001-02,MANU vs. SAC,HOME,44,1,Right Side Center(RC),Penalty Spot,0,125,9.016666667,0
18451,20101188,0,2001-02,MANU vs. SAC,HOME,46,1,Left Side Center(LC),Penalty Spot,-141,222,7.783333333,0
18452,20101188,0,2001-02,MANU vs. SAC,HOME,20,1,Center(C),Mid Range,0,0,4.816666667,1
18453,20101188,0,2001-02,MANU vs. SAC,HOME,26,1,Center(C),Goal Line,30,61,1.166666667,0
18454,20101188,0,2001-02,MANU vs. SAC,HOME,20,2,Center(C),Mid Range,0,0,5.183333333,0
18455,20101188,0,2001-02,MANU vs. SAC,HOME,40,2,Center(C),Mid Range,-27,205,3.1,1
18456,20101188,0,2001-02,MANU vs. SAC,HOME,31,2,Right Side(R),Mid Range,108,51,2.066666667,1
18457,20101188,0,2001-02,MANU vs. SAC,HOME,37,2,Right Side Center(RC),Mid Range,123,125,0,1
18458,20101188,0,2001-02,MANU vs. SAC,HOME,29,3,Right Side(R),Goal Line,79,57,9.9,1
18459,20101188,0,2001-02,MANU vs. SAC,HOME,20,3,Center(C),Goal Area,0,0,8.9,1
18460,20101188,0,2001-02,MANU vs. SAC,HOME,20,3,Center(C),Goal Area,0,0,4.283333333,0
18461,20101188,0,2001-02,MANU vs. SAC,HOME,40,3,Left Side Center(LC),Mid Range,-162,118,0.9333333333,1
18462,21400169,0,2014-15,MANU @ HOU,AWAY,44,1,Left Side Center(LC),Penalty Spot,-133,209,11.55,1
18463,21400169,0,2014-15,MANU @ HOU,AWAY,23,1,Center(C),Goal Area,1,34,9.266666667,0
18464,21400169,0,2014-15,MANU @ HOU,AWAY,43,1,Right Side Center(RC),Penalty Spot,138,195,8.333333333,0
18465,21400169,0,2014-15,MANU @ HOU,AWAY,43,1,Right Side(R),Right Corner,230,36,3.833333333,0
18466,21400169,0,2014-15,MANU @ HOU,AWAY,29,1,Center(C),Mid Range,97,0,1.75,0
18467,21400169,0,2014-15,MANU @ HOU,AWAY,20,2,Center(C),Goal Area,2,1,6.35,1
18468,21400169,0,2014-15,MANU @ HOU,AWAY,37,2,Right Side Center(RC),Mid Range,81,157,4.6,1
18469,21400169,0,2014-15,MANU @ HOU,AWAY,31,2,Right Side(R),Mid Range,118,14,2.316666667,1
18470,21400169,0,2014-15,MANU @ HOU,AWAY,38,3,Center(C),Mid Range,-38,184,11.166666667,1
18471,21400169,0,2014-15,MANU @ HOU,AWAY,34,3,Right Side(R),Goal Line,78,124,8.983333333,0
18472,21400169,0,2014-15,MANU @ HOU,AWAY,39,3,Right Side Center(RC),Mid Range,159,119,7.533333333,0
18473,21400169,0,2014-15,MANU @ HOU,AWAY,37,3,Right Side Center(RC),Mid Range,54,165,5.366666667,0
18474,21400169,0,2014-15,MANU @ HOU,AWAY,44,3,Right Side Center(RC),Penalty Spot,78,231,4.216666667,0
18475,21400169,0,2014-15,MANU @ HOU,AWAY,21,3,Center(C),Goal Area,6,-8,3.133333333,0
18476,21400169,0,2014-15,MANU @ HOU,AWAY,69,3,Mid Ground(MG),Mid Ground Line,-46,490,2.233333333,0
18477,21400169,0,2014-15,MANU @ HOU,AWAY,45,3,Left Side Center(LC),Penalty Spot,-210,143,0.5,0
18478,21400169,0,2014-15,MANU @ HOU,AWAY,31,4,Left Side(L),Goal Line,-57,96,7.083333333,0
18479,21400169,0,2014-15,MANU @ HOU,AWAY,21,4,Center(C),Goal Area,17,-2,5,1
18480,21400169,0,2014-15,MANU @ HOU,AWAY,42,4,Right Side Center(RC),Mid Range,171,143,4.45,0
18481,21400169,0,2014-15,MANU @ HOU,AWAY,31,4,Center(C),Goal Line,-30,107,2.966666667,0
18482,21400169,0,2014-15,MANU @ HOU,AWAY,40,4,Center(C),Mid Range,58,192,1.716666667,1
18483,21400169,0,2014-15,MANU @ HOU,AWAY,46,4,Right Side Center(RC),Mid Range,103,239,1.133333333,0
18484,21500188,0,2015-16,MANU vs. TOR,HOME,31,1,Right Side(R),Mid Range,82,80,6.366666667,1
18485,21500188,0,2015-16,MANU vs. TOR,HOME,45,1,Left Side Center(LC),Penalty Spot,-135,213,5.216666667,0
18486,21500188,0,2015-16,MANU vs. TOR,HOME,43,2,Right Side(R),Right Corner,223,65,7.846426667,0
18487,21500188,0,2015-16,MANU vs. TOR,HOME,44,2,Left Side Center(LC),Penalty Spot,-124,210,0.6666666667,0
18488,21500188,0,2015-16,MANU vs. TOR,HOME,32,3,Right Side(R),Mid Range,120,0,9.966666667,1
18489,21500188,0,2015-16,MANU vs. TOR,HOME,22,3,Center(C),Goal Area,0,21,4.183333333,0
18490,21500188,0,2015-16,MANU vs. TOR,HOME,34,4,Left Side(L),Mid Range,-145,31,9.883333333,1
18491,21500188,0,2015-16,MANU vs. TOR,HOME,44,4,Right Side Center(RC),Penalty Spot,127,208,7.233333333,0
18492,21500188,0,2015-16,MANU vs. TOR,HOME,43,4,Right Side Center(RC),Penalty Spot,127,203,1.216666667,0
18493,20100758,0,2001-02,MANU vs. BOS,HOME,40,1,Left Side(L),Mid Range,0,-2,11.483333333,0
18494,20100758,0,2001-02,MANU vs. BOS,HOME,30,1,Right Side(R),Goal Line,58,82,7.45,1
18495,20100758,0,2001-02,MANU vs. BOS,HOME,20,2,Center(C),Goal Area,0,0,6.75,0
18496,20100758,0,2001-02,MANU vs. BOS,HOME,39,2,Left Side Center(LC),Mid Range,-149,133,5.85,1
18497,20100758,0,2001-02,MANU vs. BOS,HOME,35,2,Right Side(R),Mid Range,153,-2,2.75,0
18498,20100758,0,2001-02,MANU vs. BOS,HOME,39,3,Left Side Center(LC),Mid Range,-134,144,9.433333333,1
18499,20100758,0,2001-02,MANU vs. BOS,HOME,30,3,Left Side(L),Mid Range,-92,42,8.8,0
18500,20100758,0,2001-02,MANU vs. BOS,HOME,32,3,Center(C),Goal Line,-48,110,2.25,0
18501,20100758,0,2001-02,MANU vs. BOS,HOME,36,3,Right Side(R),Mid Range,153,70,1.483333333,0
18502,20100758,0,2001-02,MANU vs. BOS,HOME,45,3,Right Side Center(RC),Penalty Spot,144,213,0.45,1
18503,20100758,0,2001-02,MANU vs. BOS,HOME,38,4,Left Side Center(LC),Mid Range,-141,127,11.7,0
18504,20100758,0,2001-02,MANU vs. BOS,HOME,30,4,Right Side(R),Goal Line,64,82,9.4,1
18505,20100758,0,2001-02,MANU vs. BOS,HOME,46,4,Center(C),Penalty Spot,16,264,5.366666667,0
18506,20100758,0,2001-02,MANU vs. BOS,HOME,20,4,Center(C),Goal Area,0,0,4.066666667,1
18507,20100758,0,2001-02,MANU vs. BOS,HOME,29,4,Left Side(L),Mid Range,-98,-2,2.483333333,0
18508,20100758,0,2001-02,MANU vs. BOS,HOME,26,4,Center(C),Goal Line,64,19,1.216666667,0
18509,20100758,0,2001-02,MANU vs. BOS,HOME,20,4,Center(C),Goal Area,0,0,0.75,1
18510,20100758,0,2001-02,MANU vs. BOS,HOME,37,4,Center(C),Mid Range,16,179,0.1833333333,1
18511,40300313,1,2003-04,MANU vs. MIN,HOME,38,1,Left Side(L),Mid Range,-174,48,2.066666667,0
18512,40300313,1,2003-04,MANU vs. MIN,HOME,44,2,Right Side Center(RC),Penalty Spot,84,230,0.6333333333,0
18513,40300313,1,2003-04,MANU vs. MIN,HOME,30,3,Left Side(L),Goal Line,-59,81,10.966666667,0
18514,40300313,1,2003-04,MANU vs. MIN,HOME,36,3,Right Side(R),Mid Range,169,-9,7.05,1
18515,40300313,1,2003-04,MANU vs. MIN,HOME,27,3,Center(C),Goal Line,-39,69,0.5333333333,1
