SHOT_ID_NUMBER,MATCH_ID,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL,TIMESTAMP
17167,21501081,44,3,2,2,194,156,7.183333333,1,2022-10-09
17168,21501081,46,3,2,2,215,149,6.783333333,0,2022-10-09
17169,21501081,46,3,1,2,-12,267,4.833333333,1,2022-10-09
17171,21501081,47,3,1,2,-7,272,3.35,0,2022-10-09
17172,21501081,44,4,4,2,-225,105,4.6,0,2022-10-09
17173,21501081,35,4,1,5,71,134,2.166666667,0,2022-10-09
17170,21501081,46,3,1,2,1,264,4.216666667,0,2022-10-09
17184,21501096,21,3,1,4,12,11,8,0,2022-10-09
17183,21501096,31,3,1,1,0,115,8.766666667,1,2022-10-09
17181,21501096,46,2,2,2,233,121,0.3833333333,0,2022-10-09
17180,21501096,33,2,5,5,-101,95,0.75,1,2022-10-09
17179,21501096,21,2,1,4,10,16,4.166666667,1,2022-10-09
17178,21501096,48,2,4,2,-163,228,4.55,0,2022-10-09
17177,21501096,32,3,1,1,60,111,6.266666667,0,2022-10-09
17176,21501096,43,1,3,3,232,2,4.45,1,2022-10-09
17175,21501096,44,1,2,2,179,164,9.666666667,0,2022-10-09
17174,21501096,45,1,2,2,173,183,10.016666667,1,2022-10-09
17182,21501096,36,3,2,5,0,126,9.1,0,2022-10-09
17185,21501104,37,1,1,5,-38,169,11.416666667,0,2022-10-09
17186,21501104,43,1,2,5,159,170,10.7,0,2022-10-09
17187,21501104,34,1,1,5,-7,144,9.15,0,2022-10-09
17188,21501104,43,2,3,3,235,-6,7.916666667,0,2022-10-09
17189,21501104,49,2,1,2,232,174,2.6,0,2022-10-09
17190,21501104,51,3,1,2,238,205,5.483333333,0,2022-10-09
17191,21501104,44,3,2,2,220,101,5.216666667,0,2022-10-09
17192,21501104,26,3,1,1,12,65,3.266666667,0,2022-10-09
17196,21501121,42,1,5,6,-227,31,6.983333333,0,2022-10-09
17199,21501121,44,1,4,2,-210,134,3.5,0,2022-10-09
17194,21501121,40,1,2,5,156,0,8.533333333,0,2022-10-09
17195,21501121,30,1,5,5,-102,21,127.828266667,0,2022-10-09
17193,21501121,34,1,1,5,-9,144,11.233333333,1,2022-10-09
17197,21501121,28,1,3,1,56,61,6.316666667,0,2022-10-09
17198,21501121,27,3,1,1,-78,8,5.566666667,0,2022-10-09
17200,21501153,39,1,4,5,-132,149,10.933333333,1,2022-10-09
17204,21501153,45,1,1,2,22,259,2.95,0,2022-10-09
17201,21501153,44,3,2,2,156,188,8.416666667,1,2022-10-09
17202,21501153,45,1,4,2,0,213,7.65,0,2022-10-09
17203,21501153,40,1,1,5,-29,0,6.433333333,0,2022-10-09
17216,21501153,46,4,2,2,204,165,0.3166666667,0,2022-10-09
17217,21501153,45,4,4,2,-96,232,0.1666666667,0,2022-10-09
17214,21501153,44,3,1,2,213,120,2.766666667,0,2022-10-09
17213,21501153,20,3,1,4,0,0,2.883333333,0,2022-10-09
17212,21501153,44,3,2,2,174,174,4.183333333,1,2022-10-09
17211,21501153,45,3,2,5,0,232,4.85,0,2022-10-09
17210,21501153,45,3,2,2,0,183,6.5,1,2022-10-09
17215,21501153,34,4,3,5,96,111,7.616666667,0,2022-10-09
17205,21501153,36,3,5,5,-166,-10,5.383333333,0,2022-10-09
17206,21501153,35,2,3,5,109,115,2.933333333,0,2022-10-09
17207,21501153,47,2,2,5,164,219,1.5,0,2022-10-09
17208,21501153,20,2,1,4,0,1,0.9833333333,1,2022-10-09
17209,21501153,22,3,1,4,12,21,8.7,0,2022-10-09
17221,21501164,32,1,1,1,60,110,4.866666667,0,2022-10-09
17220,21501164,36,1,3,5,158,36,7.283333333,0,2022-10-09
17219,21501164,38,1,3,5,176,41,9.116666667,0,2022-10-09
17218,21501164,41,1,5,5,-210,-10,11.216666667,0,2022-10-09
17222,21501164,29,2,1,1,9,95,3.3,0,2022-10-09
17223,21501164,40,3,1,5,38,198,6.116666667,0,2022-10-09
17230,21501172,35,1,5,5,-81,136,3.466666667,0,2022-10-09
17226,21501172,45,1,2,2,0,183,10.666666667,0,2022-10-09
17225,21501172,36,1,3,5,164,-21,11.016666667,0,2022-10-09
17224,21501172,32,3,3,5,87,87,11.466666667,1,2022-10-09
17227,21501172,22,1,1,4,-20,3,8.683333333,1,2022-10-09
17228,21501172,31,1,1,1,-1,115,7.616666667,0,2022-10-09
17237,21501172,47,4,4,5,-119,249,2.283333333,0,2022-10-09
17238,21501172,46,4,1,2,-137,229,2,0,2022-10-09
17236,21501172,46,3,4,5,0,205,3.6,0,2022-10-09
17235,21501172,38,3,3,5,186,-15,7.416666667,0,2022-10-09
17234,21501172,45,2,1,2,-66,249,0.4166666667,0,2022-10-09
17233,21501172,38,2,1,5,17,0,2.516666667,0,2022-10-09
17232,21501172,30,3,3,1,63,82,4.066666667,0,2022-10-09
17229,21501172,44,1,3,3,240,-11,4.766666667,1,2022-10-09
17231,21501172,45,2,1,5,0,193,5.433333333,0,2022-10-09
17249,21501184,34,3,5,5,-92,110,9.55,0,2022-10-09
17250,21501184,47,4,1,2,-6,273,6.483333333,0,2022-10-09
17251,21501184,36,4,5,5,-165,0,4.916666667,0,2022-10-09
17244,21501184,38,1,3,5,186,18,3.616666667,0,2022-10-09
17239,21501184,45,1,2,5,87,237,11.533333333,1,2022-10-09
17243,21501184,48,1,4,2,-97,269,4.75,0,2022-10-09
17245,21501184,29,1,3,5,92,11,3.083333333,0,2022-10-09
17246,21501184,46,1,2,2,225,149,2.9,0,2022-10-09
17247,21501184,46,1,2,2,159,213,0.5833333333,1,2022-10-09
17248,21501184,46,1,2,2,143,229,0.01666666667,0,2022-10-09
17242,21501184,43,1,5,6,-232,18,6.183333333,1,2022-10-09
17241,21501184,39,1,4,5,-89,178,6.633333333,1,2022-10-09
17240,21501184,23,1,1,4,38,3,8.366666667,0,2022-10-09
17260,21501195,20,3,1,5,9,2,5.133333333,1,2022-10-09
17269,21501195,45,4,4,2,-163,193,2.883333333,0,2022-10-09
17268,21501195,45,3,2,2,222,115,3.3,0,2022-10-09
17267,21501195,47,3,1,2,20,277,0.05,1,2022-10-09
17266,21501195,29,3,1,1,9,92,1.166666667,1,2022-10-09
17265,21501195,22,3,1,4,22,-6,1.816666667,0,2022-10-09
17264,21501195,45,3,4,2,-181,178,2.366666667,0,2022-10-09
17263,21501195,42,3,5,5,-199,95,3.083333333,1,2022-10-09
17262,21501195,22,3,1,4,-24,-6,3.716666667,1,2022-10-09
17261,21501195,49,3,4,2,-204,213,4.516666667,1,2022-10-09
17259,21501195,44,3,1,2,223,106,5.4,0,2022-10-09
17258,21501195,44,3,3,3,230,87,6.916666667,0,2022-10-09
17257,21501195,31,3,5,5,-99,65,11.75,0,2022-10-09
17256,21501195,47,1,4,2,-184,205,0.6666666667,1,2022-10-09
17255,21501195,43,1,5,5,-237,2,2.5,0,2022-10-09
17254,21501195,21,1,1,4,-16,0,6.583333333,0,2022-10-09
17253,21501195,45,1,2,2,213,139,8.433333333,1,2022-10-09
17252,21501195,20,1,1,4,0,0,8.666666667,1,2022-10-09
17271,21501209,44,1,4,2,-176,0,7.083333333,1,2022-10-09
17273,21501209,45,1,4,2,-148,208,5.9,1,2022-10-09
17274,21501209,36,1,3,5,155,46,5.033333333,0,2022-10-09
17275,21501209,45,1,4,2,-225,115,4.016666667,1,2022-10-09
17276,21501209,35,3,3,5,143,0,6.866666667,0,2022-10-09
17277,21501209,45,3,4,2,-158,203,5.483333333,0,2022-10-09
17272,21501209,46,1,4,2,-161,208,6.5,0,2022-10-09
17270,21501209,44,1,1,2,42,239,11.533333333,0,2022-10-09
17306,21501228,46,3,4,2,-168,205,0.03333333333,0,2022-10-09
17307,21501228,43,4,5,6,-237,-10,11.3,0,2022-10-09
17296,21501228,28,3,5,1,-45,75,10.15,1,2022-10-09
17297,21501228,45,3,4,2,-96,237,9.75,0,2022-10-09
17298,21501228,51,3,1,2,-32,313,9,0,2022-10-09
17299,21501228,45,3,2,2,82,237,7.6,0,2022-10-09
17300,21501228,46,3,1,2,-187,193,6.65,0,2022-10-09
17301,21501228,21,3,1,4,15,3,5.6,1,2022-10-09
17302,21501228,32,3,3,5,0,-6,5.05,1,2022-10-09
17303,21501228,42,3,3,3,228,26,4.2,1,2022-10-09
17304,21501228,44,3,2,2,179,169,3.016666667,0,2022-10-09
17305,21501228,21,3,1,4,-16,0,1.016666667,1,2022-10-09
17283,21501228,30,1,5,5,-104,7,5.2,1,2022-10-09
17308,21501228,20,4,1,4,6,-1,10.066666667,0,2022-10-09
17309,21501228,45,4,4,2,-168,198,9.516666667,1,2022-10-09
17310,21501228,44,4,1,2,43,237,8.966666667,1,2022-10-09
17311,21501228,44,3,2,2,166,180,8.366666667,0,2022-10-09
17312,21501228,31,4,1,1,-7,111,5.683333333,1,2022-10-09
17313,21501228,28,4,5,5,-83,-11,4.45,0,2022-10-09
17314,21501228,20,4,1,4,-7,-6,3.866666667,0,2022-10-09
17315,21501228,20,4,1,4,6,-6,4.403333333,1,2022-10-09
17316,21501228,20,4,1,5,-7,2,1.75,1,2022-10-09
17282,21501228,37,1,4,5,-61,165,5.566666667,0,2022-10-09
17294,21501228,31,2,1,1,40,111,0,0,2022-10-09
17293,21501228,21,2,1,4,-19,-1,1.4,0,2022-10-09
17292,21501228,46,2,4,2,-183,193,3.133333333,0,2022-10-09
17291,21501228,44,2,4,2,-156,0,3.65,1,2022-10-09
17290,21501228,20,2,1,4,6,-5,4.933333333,1,2022-10-09
17289,21501228,42,2,5,6,-223,-11,5.966666667,0,2022-10-09
17288,21501228,43,1,1,2,-34,0,0.6,0,2022-10-09
17287,21501228,45,1,4,2,-166,188,1.25,0,2022-10-09
17286,21501228,43,1,2,2,195,139,3,1,2022-10-09
17285,21501228,22,1,1,4,-17,-11,4.233333333,1,2022-10-09
17284,21501228,35,1,1,5,-32,154,4.75,1,2022-10-09
17281,21501228,24,1,1,1,6,46,7.666666667,0,2022-10-09
17280,21501228,21,1,1,4,19,2,8.983333333,0,2022-10-09
17279,21501228,39,1,3,5,199,11,10.733333333,0,2022-10-09
17278,21501228,44,1,2,2,137,203,11.416666667,0,2022-10-09
17295,21501228,20,3,1,4,-2,7,10.55,1,2022-10-09
17317,29600027,38,1,4,5,-140,116,0.7,0,2022-10-09
17318,29600031,36,2,4,5,-131,97,10.133333333,0,2022-10-09
17319,29600044,43,2,4,5,-142,181,8.616666667,1,2022-10-09
17320,29600044,20,2,1,4,0,0,6.566666667,0,2022-10-09
17321,29600044,33,2,1,1,-10,138,5.45,1,2022-10-09
17324,29600057,43,3,4,5,-103,207,1.233333333,1,2022-10-09
17322,29600057,43,2,1,5,-64,223,2.266666667,1,2022-10-09
17323,29600057,39,3,4,5,-79,177,1.883333333,0,2022-10-09
17325,29600057,20,3,1,4,0,0,0.03333333333,0,2022-10-09
17326,29600057,43,4,4,5,-155,175,9.15,0,2022-10-09
17327,29600057,20,4,1,4,0,0,8.6,0,2022-10-09
17329,29600072,36,2,4,5,-75,142,8.466666667,0,2022-10-09
17328,29600072,20,1,1,4,0,0,1.166666667,0,2022-10-09
17330,29600086,38,2,4,5,-151,112,55.04,1,2022-10-09
17331,29600095,20,4,1,4,0,0,1.316666667,1,2022-10-09
17332,29600095,43,4,2,5,188,0,0.1,1,2022-10-09
17333,29600112,20,2,1,4,0,0,8.45,0,2022-10-09
17334,29600112,42,2,3,5,209,93,7.216666667,0,2022-10-09
17335,29600126,20,2,1,4,0,0,2.883333333,0,2022-10-09
17337,29600126,43,4,2,5,138,188,0.1,1,2022-10-09
17336,29600126,20,3,1,4,0,0,0,1,2022-10-09
17338,29600136,42,2,3,3,229,-7,0.01666666667,0,2022-10-09
17339,29600144,46,2,4,2,-151,212,10.433333333,1,2022-10-09
17340,29600144,32,2,5,5,-86,93,4.683333333,0,2022-10-09
17341,29600144,44,4,2,2,131,203,1.383333333,1,2022-10-09
17342,29600179,20,1,1,4,0,0,2.466666667,0,2022-10-09
17343,29600179,49,1,4,2,-155,251,0.55,0,2022-10-09
17344,29600179,46,2,1,2,3,0,8.833333333,0,2022-10-09
17345,29600179,20,3,1,4,0,0,1.283333333,0,2022-10-09
17346,29600179,42,3,4,5,-77,216,0.25,1,2022-10-09
17347,29600179,43,4,4,5,-92,214,10.166666667,1,2022-10-09
17348,29600179,20,4,1,4,0,0,8.35,1,2022-10-09
17349,29600179,36,4,5,5,-153,52,6.75,1,2022-10-09
17350,29600179,20,4,1,4,0,0,4.733333333,0,2022-10-09
17351,29600187,20,2,1,4,0,0,5.516666667,1,2022-10-09
17352,29600187,37,3,5,5,-170,-22,5.183333333,0,2022-10-09
17354,29600187,30,4,1,5,127,199,0.5166666667,0,2022-10-09
17353,29600187,43,3,4,2,-190,145,1.316666667,0,2022-10-09
17355,29600202,20,2,1,4,0,0,3.85,0,2022-10-09
17356,29600219,20,2,1,4,0,0,4.616666667,1,2022-10-09
17357,29600219,31,2,3,5,118,0,3.533333333,0,2022-10-09
17358,29600240,36,3,2,5,0,0,0.01666666667,0,2022-10-09
17359,29600240,20,4,1,4,0,0,9.816666667,0,2022-10-09
17360,29600240,20,4,1,4,0,0,8.783333333,0,2022-10-09
17361,29600240,34,4,1,1,29,138,7.183333333,0,2022-10-09
17362,29600270,20,2,1,4,0,0,8.933333333,1,2022-10-09
17365,29600270,44,4,4,2,-181,162,7.9,0,2022-10-09
17364,29600270,44,4,4,2,-140,199,8.3,0,2022-10-09
17368,29600270,20,4,1,4,0,0,1.116666667,1,2022-10-09
17367,29600270,20,4,1,4,0,0,4.016666667,0,2022-10-09
17366,29600270,42,4,5,5,-190,129,5.366666667,0,2022-10-09
17363,29600270,36,4,5,5,-164,-14,10.95,0,2022-10-09
17369,29600284,43,2,2,5,133,190,6.333333333,0,2022-10-09
17370,29600330,27,2,1,1,40,69,6.183333333,0,2022-10-09
17371,29600330,20,2,1,4,0,0,6.05,1,2022-10-09
17372,29600330,44,5,1,2,0,246,0.4333333333,0,2022-10-09
17373,29600362,43,1,5,6,-233,13,3.05,1,2022-10-09
17374,29600362,39,2,5,5,-177,71,10.383333333,1,2022-10-09
17375,29600362,42,2,2,5,146,177,8.783333333,0,2022-10-09
17377,29600382,20,4,1,4,0,0,0.85,0,2022-10-09
17376,29600382,42,1,2,5,168,145,3.366666667,0,2022-10-09
17380,29600432,20,2,1,4,0,0,5.266666667,1,2022-10-09
17379,29600432,43,2,4,5,-177,155,10.783333333,0,2022-10-09
17378,29600432,33,2,1,1,53,127,11.383333333,1,2022-10-09
17385,29600439,20,3,1,4,0,0,9.15,1,2022-10-09
17386,29600439,20,4,1,4,0,0,1.55,1,2022-10-09
17381,29600439,20,2,1,4,0,0,6.616666667,1,2022-10-09
17382,29600439,34,2,3,5,140,0,5.683333333,1,2022-10-09
17383,29600439,20,2,1,4,0,0,3.766666667,1,2022-10-09
17384,29600439,33,4,5,5,-131,10,10.983333333,0,2022-10-09
17387,29600454,20,1,1,4,0,0,4.466666667,1,2022-10-09
17388,29600454,20,3,1,4,0,0,11.02976,1,2022-10-09
17389,29600454,35,2,5,5,-140,0,9.75,1,2022-10-09
17390,29600454,20,2,1,4,0,0,8.983333333,0,2022-10-09
17391,29600454,43,2,2,2,179,158,0.5833333333,1,2022-10-09
17392,29600454,20,3,1,4,0,0,6.516666667,1,2022-10-09
17393,29600454,20,3,1,4,0,0,0.9333333333,0,2022-10-09
17394,29600454,20,3,1,4,0,0,0.9333333333,1,2022-10-09
17397,29600457,42,2,2,5,120,0,0,0,2022-10-09
17395,29600457,28,1,5,5,-88,-1,0.03333333333,1,2022-10-09
17399,29600457,35,4,3,5,155,-1,8.483333333,0,2022-10-09
17396,29600457,35,2,5,5,-146,43,10.683333333,0,2022-10-09
17398,29600457,20,3,1,4,0,0,4.3,0,2022-10-09
17400,29600457,42,4,4,5,0,186,5.8,0,2022-10-09
17402,29600474,42,2,2,5,107,201,6.133333333,0,2022-10-09
17403,29600474,20,2,1,4,0,0,2.483333333,1,2022-10-09
17404,29600474,34,2,3,5,140,0,1.986666667,0,2022-10-09
17405,29600474,20,2,1,4,0,0,0.15,1,2022-10-09
17407,29600474,26,4,1,1,-14,67,11.616666667,0,2022-10-09
17406,29600474,20,3,1,5,0,0,0,0,2022-10-09
17408,29600474,20,4,1,4,0,0,10.733333333,1,2022-10-09
17409,29600474,28,4,3,5,88,0,4.883333333,0,2022-10-09
17401,29600474,22,2,1,4,0,8,8.05,0,2022-10-09
17410,29600488,28,1,3,1,47,69,3.55,1,2022-10-09
17411,29600488,57,1,3,5,166,2,1.166666667,0,2022-10-09
17415,29600513,20,2,1,4,0,0,9.783333333,1,2022-10-09
17412,29600513,52,1,2,2,133,294,0,0,2022-10-09
17413,29600513,20,2,1,4,0,0,11.283333333,0,2022-10-09
17414,29600513,36,2,2,5,125,108,10.35,0,2022-10-09
17416,29600513,45,4,2,2,120,229,0,0,2022-10-09
17417,29600545,20,2,1,4,0,0,11.833333333,1,2022-10-09
17418,29600545,45,2,4,2,-155,201,11.233333333,1,2022-10-09
17420,29600545,28,2,5,5,-83,0,6.8,1,2022-10-09
17419,29600545,46,2,1,5,-55,255,8.6,1,2022-10-09
17425,29600545,25,6,1,1,-23,54,1.2,0,2022-10-09
17424,29600545,43,4,2,5,110,207,6.116666667,1,2022-10-09
17421,29600545,43,2,2,5,127,199,3.5,0,2022-10-09
17422,29600545,36,2,4,5,-131,108,0.05,0,2022-10-09
17423,29600545,36,4,4,5,-127,106,8.266666667,1,2022-10-09
17430,29600559,20,4,1,4,0,0,11.65,0,2022-10-09
17429,29600559,27,3,1,1,49,60,0.3166666667,1,2022-10-09
17428,29600559,20,3,1,4,0,0,1.316666667,1,2022-10-09
17427,29600559,20,2,1,4,0,0,10.133333333,0,2022-10-09
17426,29600559,32,1,3,5,105,73,0,0,2022-10-09
17434,29600590,20,4,1,4,0,0,1.35,0,2022-10-09
17431,29600590,44,2,4,2,-172,175,10.866666667,1,2022-10-09
17432,29600590,44,3,4,2,-198,136,5.583333333,0,2022-10-09
17435,29600590,38,4,2,5,97,162,0.75,1,2022-10-09
17433,29600590,20,4,1,4,0,0,2.533333333,1,2022-10-09
17439,29600603,20,4,1,4,0,0,0.3666666667,0,2022-10-09
17438,29600603,24,4,1,1,42,23,1.366666667,1,2022-10-09
17437,29600603,25,4,1,1,-38,36,11.75,0,2022-10-09
17436,29600603,43,2,4,5,-133,192,8.85,1,2022-10-09
17440,29600613,20,1,1,4,0,0,11.7,0,2022-10-09
17441,29600613,43,1,4,5,-172,162,7.083333333,0,2022-10-09
17442,29600613,20,2,1,4,0,0,6.3,1,2022-10-09
17443,29600613,42,2,1,5,-14,229,1.066666667,0,2022-10-09
17448,29600613,44,4,4,2,-159,184,0.2,0,2022-10-09
17447,29600613,37,4,2,5,116,125,2.066666667,1,2022-10-09
17446,29600613,35,4,5,5,-101,121,3.3,1,2022-10-09
17445,29600613,20,3,1,4,0,0,4.283333333,1,2022-10-09
17444,29600613,37,2,3,5,0,90,0.01666666667,0,2022-10-09
17455,29600623,43,4,2,5,170,155,1.633333333,0,2022-10-09
17454,29600623,43,4,4,5,-127,197,6.9,1,2022-10-09
17453,29600623,20,3,1,4,0,0,6,1,2022-10-09
17449,29600623,34,1,3,5,97,110,10.683333333,0,2022-10-09
17450,29600623,44,2,2,2,205,129,4,0,2022-10-09
17451,29600623,42,3,5,5,0,123,11.083333333,0,2022-10-09
17452,29600623,20,3,1,4,0,0,9.15,1,2022-10-09
17457,29600654,35,2,5,5,-122,103,10.283333333,1,2022-10-09
17456,29600654,20,2,1,4,0,0,11.083333333,0,2022-10-09
17458,29600654,35,2,3,5,123,88,9.166666667,0,2022-10-09
17462,29600654,44,4,2,2,116,220,0.9333333333,0,2022-10-09
17461,29600654,20,4,1,4,0,0,4.45,0,2022-10-09
17459,29600654,26,2,1,1,68,10,6.583333333,0,2022-10-09
17460,29600654,36,4,5,5,-161,21,11.6,1,2022-10-09
17463,29600665,27,2,1,1,29,0,9.933333333,0,2022-10-09
17465,29600665,20,3,1,4,0,0,5.766666667,0,2022-10-09
17466,29600665,44,3,4,2,-179,160,5.233333333,0,2022-10-09
17467,29600665,20,3,1,4,0,0,6.050956805,0,2022-10-09
17468,29600665,34,4,3,1,79,116,10.45,0,2022-10-09
17469,29600665,31,4,5,1,-68,88,3.816666667,0,2022-10-09
17470,29600665,20,4,1,4,0,0,3.766666667,0,2022-10-09
17471,29600665,20,4,1,4,0,0,5.196426667,1,2022-10-09
17464,29600665,28,2,3,5,81,8,8.516666667,1,2022-10-09
17475,29600673,28,4,3,1,73,52,9.666666667,0,2022-10-09
17472,29600673,20,1,1,4,0,0,0,1,2022-10-09
17473,29600673,43,2,2,5,151,179,9.15,1,2022-10-09
17474,29600673,44,3,1,2,64,236,6.233333333,0,2022-10-09
17476,29600698,20,1,1,4,0,0,2.766666667,0,2022-10-09
17478,29600698,39,4,3,5,198,17,9.783333333,0,2022-10-09
17477,29600698,31,4,1,1,55,97,10.316666667,0,2022-10-09
17486,29600704,38,4,2,5,118,142,5.566666667,0,2022-10-09
17484,29600704,20,3,1,4,0,0,9.833333333,0,2022-10-09
17483,29600704,33,2,5,5,-131,15,1.55,0,2022-10-09
17482,29600704,20,2,1,4,0,0,7.4,0,2022-10-09
17481,29600704,20,2,1,4,0,0,9.883333333,1,2022-10-09
17480,29600704,38,2,3,5,170,84,10.133333333,1,2022-10-09
17479,29600704,43,1,5,6,-235,23,0.8166666667,1,2022-10-09
17485,29600704,42,4,2,5,157,168,5.916666667,0,2022-10-09
17487,29600727,20,4,1,4,0,0,5.32976,0,2022-10-09
17488,29600727,20,4,1,4,0,0,0.9666666667,0,2022-10-09
17489,29600748,45,1,2,2,105,229,4.516666667,0,2022-10-09
17490,29600748,44,3,2,2,105,218,6.883333333,1,2022-10-09
17491,29600748,32,4,3,5,120,23,2.85,0,2022-10-09
17492,29600748,43,4,2,5,99,214,0.8833333333,0,2022-10-09
17493,29600767,38,1,5,5,0,62,0.03333333333,1,2022-10-09
17494,29600781,42,2,2,5,110,192,10.933333333,0,2022-10-09
17495,29600781,37,2,4,5,-127,125,10.433333333,0,2022-10-09
17496,29600813,20,4,1,5,0,0,1.233333333,0,2022-10-09
17498,29600828,37,2,5,5,-172,0,4.016666667,1,2022-10-09
17499,29600828,20,3,1,4,0,0,2.7,0,2022-10-09
17503,29600828,20,4,1,4,0,0,0.4,0,2022-10-09
17502,29600828,43,4,2,2,194,138,3.4,0,2022-10-09
17501,29600828,20,4,1,4,0,0,10.333333333,1,2022-10-09
17500,29600828,20,4,1,4,0,0,10.683333333,0,2022-10-09
17497,29600828,34,2,5,5,-146,6,6.083333333,1,2022-10-09
17504,29600844,20,2,1,4,0,0,3.816666667,0,2022-10-09
17508,29600869,43,4,2,5,166,164,7.75,0,2022-10-09
17510,29600869,20,4,1,4,0,0,2.466666667,1,2022-10-09
17511,29600869,20,4,1,4,0,0,0.9833333333,1,2022-10-09
17509,29600869,44,4,4,2,-181,158,6,0,2022-10-09
17505,29600869,27,3,1,1,-23,69,6,0,2022-10-09
17507,29600869,44,2,2,2,92,225,0.1666666667,0,2022-10-09
17506,29600869,20,2,1,4,0,0,2.833333333,0,2022-10-09
17512,29600884,43,3,2,5,94,214,9.7,1,2022-10-09
17513,29600884,20,4,1,4,0,0,11.816666667,0,2022-10-09
17514,29600884,35,4,5,5,-157,-12,7.3,1,2022-10-09
17515,29600884,43,4,3,3,229,62,1.583333333,0,2022-10-09
17521,29600905,28,3,1,1,0,82,1.433333333,1,2022-10-09
17520,29600905,44,2,4,2,-170,171,3.333333333,0,2022-10-09
17516,29600905,98,1,2,5,110,210,0,1,2022-10-09
17517,29600905,45,3,4,2,-155,197,11.516666667,1,2022-10-09
17518,29600905,43,2,2,2,172,164,5.666666667,1,2022-10-09
17519,29600905,34,2,5,5,-107,0,4.066666667,0,2022-10-09
17528,29600920,47,3,2,2,86,264,2.45,0,2022-10-09
17522,29600920,35,1,5,5,-118,93,4.6,0,2022-10-09
17527,29600920,43,3,4,2,0,186,2.836666667,1,2022-10-09
17523,29600920,20,1,1,4,0,0,2.7,1,2022-10-09
17524,29600920,20,1,1,4,0,0,0.55,0,2022-10-09
17525,29600920,20,2,1,4,0,0,1.766666667,1,2022-10-09
17526,29600920,43,3,3,5,209,0,4,1,2022-10-09
17530,29600920,20,4,1,4,0,0,8.616666667,0,2022-10-09
17532,29600920,20,4,1,4,0,0,6.35,0,2022-10-09
17529,29600920,20,4,1,4,0,0,9.316666667,1,2022-10-09
17531,29600920,20,4,1,4,0,0,8.55,0,2022-10-09
17533,29600920,43,4,4,5,-166,168,1.733333333,1,2022-10-09
17539,29600935,45,4,1,2,190,166,10.216666667,0,2022-10-09
17540,29600935,45,4,1,2,36,249,5.283333333,0,2022-10-09
17538,29600935,45,3,2,2,159,201,0,1,2022-10-09
17537,29600935,20,3,1,4,0,0,1.416666667,0,2022-10-09
17536,29600935,44,3,4,2,-207,127,4.616666667,0,2022-10-09
17535,29600935,43,2,1,2,-8,238,10.266666667,0,2022-10-09
17534,29600935,26,1,1,1,64,2,0.03333333333,0,2022-10-09
17545,29600942,28,4,3,5,84,19,0.55,0,2022-10-09
17541,29600942,44,3,4,2,-142,197,1.316666667,1,2022-10-09
17542,29600942,20,1,1,4,0,0,0.5333333333,0,2022-10-09
17543,29600942,44,4,1,2,-1,242,1.35,1,2022-10-09
17544,29600942,46,4,1,2,-77,255,0.8333333333,0,2022-10-09
17546,29600961,35,2,3,5,125,97,10.966666667,0,2022-10-09
17547,29600985,20,2,1,4,0,0,7.8,1,2022-10-09
17548,29600985,42,4,1,5,49,220,6.35,0,2022-10-09
17549,29600985,20,4,1,4,0,0,3.866666667,1,2022-10-09
17550,29600985,20,4,1,4,0,0,2.716666667,0,2022-10-09
17551,29600985,34,4,5,5,-142,-20,2.283333333,0,2022-10-09
17552,29600991,20,2,1,4,0,0,9.2,1,2022-10-09
17553,29600991,34,2,3,5,90,108,114.373333333,0,2022-10-09
17557,29601008,35,1,5,5,-133,71,5.783333333,1,2022-10-09
17554,29601008,20,1,1,4,0,0,11.25,0,2022-10-09
17556,29601008,20,1,1,4,0,0,6.883333333,0,2022-10-09
17555,29601008,33,1,3,5,131,36,7.016666667,0,2022-10-09
17558,29601008,35,2,3,5,149,43,5.466666667,0,2022-10-09
17559,29601008,20,2,1,4,0,0,2.5,1,2022-10-09
17560,29601008,20,2,1,4,0,0,0.75,1,2022-10-09
17561,29601008,35,3,5,5,-109,108,70.706666667,1,2022-10-09
17562,29601008,25,3,1,1,21,52,4.466666667,1,2022-10-09
17563,29601008,44,4,4,2,-146,197,11.483333333,1,2022-10-09
17564,29601008,44,4,2,2,92,229,6.050956805,0,2022-10-09
17565,29601014,42,3,4,5,-153,0,11.55,0,2022-10-09
17566,29601014,35,1,1,5,1,158,9.483333333,1,2022-10-09
17567,29601014,20,1,1,4,0,0,7.766666667,0,2022-10-09
17568,29601014,42,1,4,5,-174,147,7.3,0,2022-10-09
17569,29601014,20,2,1,4,0,0,7.25,0,2022-10-09
17570,29601014,20,2,1,4,0,0,4.883333333,0,2022-10-09
17571,29601014,42,2,4,5,-86,0,4.166666667,0,2022-10-09
17572,29601014,20,3,1,4,0,0,4.2,1,2022-10-09
17573,29601014,43,3,5,6,-231,45,0.6,0,2022-10-09
17574,29601014,26,4,1,1,0,67,3.583333333,1,2022-10-09
17575,29601014,44,5,1,5,0,242,3.366666667,1,2022-10-09
17576,29601014,20,5,1,4,0,0,1.216666667,1,2022-10-09
17580,29601046,36,2,3,5,151,75,5.65,1,2022-10-09
17577,29601046,38,1,2,5,77,173,2.716666667,1,2022-10-09
